"function";"bitsAmount";"oldMethod";"ourMethod"
"or";177;0,00036900341510772707;0,0013225007057189942
"and";177;0,0003549957275390625;0,001224498152732849
"getBestSegments";177;0,007515519261360169;0,0025179970264434816
"or";178;0,0003705012798309326;0,001772003173828125
"and";178;0,0003609961271286011;0,001237499713897705
"getBestSegments";178;0,007199509143829346;0,002521497011184692
"or";179;0,00037899494171142576;0,0017615026235580445
"and";179;0,00036850512027740477;0,001243996024131775
"getBestSegments";179;0,007702019214630127;0,002583479285240173
"or";180;0,0003715008497238159;0,0013239973783493043
"and";180;0,0003600001335144043;0,0012565016746520995
"getBestSegments";180;0,00774999737739563;0,0028975069522857665
"or";181;0,00037049829959869387;0,0013429981470108032
"and";181;0,00036350607872009277;0,0012529939413070679
"getBestSegments";181;0,007300987243652344;0,0029100066423416136
"or";182;0,0003824973106384277;0,001351006031036377
"and";182;0,00036099731922149657;0,0012464964389801026
"getBestSegments";182;0,00741000235080719;0,0025634968280792234
"or";183;0,00037799656391143796;0,0013564974069595337
"and";183;0,00036749899387359617;0,0013289999961853026
"getBestSegments";183;0,007343994379043579;0,0029170066118240356
"or";184;0,0003804987668991089;0,001374504566192627
"and";184;0,00036549508571624755;0,0012790018320083618
"getBestSegments";184;0,007777008414268494;0,002921001315116882
"or";185;0,00038149774074554445;0,0013564974069595337
"and";185;0,0007460010051727295;0,0012720006704330445
"getBestSegments";185;0,007771514654159546;0,0025624984502792356
"or";186;0,0003835016489028931;0,001392996907234192
"and";186;0,00036749660968780516;0,0013030058145523072
"getBestSegments";186;0,007445504665374756;0,0037415075302124024
"or";187;0,00039199233055114746;0,0017799997329711913
"and";187;0,00038050711154937746;0,0012959980964660645
"getBestSegments";187;0,0074474942684173585;0,0031150144338607786
"or";188;0,0003845018148422241;0,0013954979181289673
"and";188;0,00037500083446502687;0,0013124990463256837
"getBestSegments";188;0,00788749635219574;0,0029879921674728395
"or";189;0,0004070025682449341;0,0014320003986358642
"and";189;0,0003864949941635132;0,0013535022735595703
"getBestSegments";189;0,008664003610610961;0,002796003818511963
"or";190;0,00038501322269439696;0,001416500210762024
"and";190;0,0003849929571151733;0,0013329935073852538
"getBestSegments";190;0,00906399130821228;0,0027404934167861938
"or";191;0,00038400173187255857;0,0014240026473999023
"and";191;0,00037850141525268554;0,0013440018892288208
"getBestSegments";191;0,008811011910438538;0,003468490242958069
"or";192;0,0003844994306564331;0,0014235049486160279
"and";192;0,0003800022602081299;0,0013490033149719239
"getBestSegments";192;0,008624993562698365;0,0027385079860687256
"or";193;0,00038749754428863526;0,001455000638961792
"and";193;0,0007875043153762817;0,001348503828048706
"getBestSegments";193;0,008864501118659973;0,003097496032714844
"or";194;0,00038849711418151853;0,0014369994401931762
"and";194;0,0007804948091506958;0,001355000138282776
"getBestSegments";194;0,00833851158618927;0,0027719879150390624
"or";195;0,0003949940204620361;0,0014434975385665893
"and";195;0,0008274972438812256;0,0013384997844696044
"getBestSegments";195;0,007831999063491822;0,0027010095119476317
"or";196;0,00039949893951416013;0,0018765044212341309
"and";196;0,0003910017013549805;0,0013655006885528564
"getBestSegments";196;0,007889015078544616;0,003125485181808472
"or";197;0,00039849698543548584;0,0014459985494613649
"and";197;0,0007875001430511474;0,0013680022954940796
"getBestSegments";197;0,007906002402305603;0,002702004313468933
"or";198;0,00040150463581085206;0,0014519965648651123
"and";198;0,0007905018329620361;0,0017760014533996582
"getBestSegments";198;0,007786995172500611;0,003074996471405029
"or";199;0,00040050148963928224;0,0014739984273910523
"and";199;0,0003949964046478271;0,001376001238822937
"getBestSegments";199;0,008559995889663696;0,0027364993095397947
"or";200;0,00040699660778045657;0,0014765030145645142
"and";200;0,0003950023651123047;0,0017954969406127929
"getBestSegments";200;0,009749005436897279;0,002846488952636719
"or";201;0,0004170000553131104;0,0020044952630996703
"and";201;0,0004045003652572632;0,0014235001802444457
"getBestSegments";201;0,008269513845443726;0,0032194894552230835
"or";202;0,0004119980335235596;0,0014865052700042724
"and";202;0,0004075008630752563;0,0014059990644454956
"getBestSegments";202;0,008533483147621155;0,002850506901741028
"or";203;0,0004165005683898926;0,002310001254081726
"and";203;0,0004005002975463867;0,0014215022325515746
"getBestSegments";203;0,008156485557556152;0,002805013656616211
"or";204;0,00041301131248474123;0,001507999300956726
"and";204;0,00040250003337860107;0,0014064961671829224
"getBestSegments";204;0,008249988555908203;0,003247501254081726
"or";205;0,00040799856185913086;0,0015309989452362061
"and";205;0,0004004973173141479;0,0014595001935958861
"getBestSegments";205;0,009551506638526917;0,002926487326622009
"or";206;0,00040999412536621096;0,0015545004606246947
"and";206;0,0004089921712875366;0,0014349955320358276
"getBestSegments";206;0,008969001173973083;0,002847985029220581
"or";207;0,0004120004177093506;0,0015245050191879273
"and";207;0,0004114973545074463;0,001422002911567688
"getBestSegments";207;0,010096474289894105;0,0029200220108032224
"or";208;0,000923503041267395;0,0015614986419677734
"and";208;0,0008130013942718506;0,001457502841949463
"getBestSegments";208;0,008919504284858704;0,0029294896125793457
"or";209;0,0004215019941329956;0,0015380048751831054
"and";209;0,0004085016250610352;0,0014324992895126342
"getBestSegments";209;0,008843489289283753;0,003291501998901367
"or";210;0,00041950106620788577;0,0015474987030029298
"and";210;0,000409500002861023;0,0014570027589797974
"getBestSegments";210;0,0089799964427948;0,003296501636505127
"or";211;0,00042199790477752684;0,001555500626564026
"and";211;0,0004110026359558105;0,0014519989490509033
"getBestSegments";211;0,009390998482704162;0,0029680049419403077
"or";212;0,0004229998588562012;0,001569502353668213
"and";212;0,00040849268436431884;0,0014645010232925415
"getBestSegments";212;0,009076993465423584;0,003686004877090454
"or";213;0,000434497594833374;0,0019735002517700193
"and";213;0,00041600286960601806;0,0014720022678375243
"getBestSegments";213;0,008624505400657654;0,0036684978008270264
"or";214;0,0008234959840774536;0,0015770012140274047
"and";214;0,0004095059633255005;0,0014739996194839478
"getBestSegments";214;0,00967648983001709;0,0033575022220611573
"or";215;0,00043099761009216306;0,0015819990634918213
"and";215;0,0004204988479614258;0,0019329935312271118
"getBestSegments";215;0,008998480439186097;0,0029930025339126587
"or";216;0,00042750120162963866;0,0015944987535476685
"and";216;0,0004140007495880127;0,0015464961528778077
"getBestSegments";216;0,010613012909889221;0,0030024909973144533
"or";217;0,00042849361896514894;0,00160450279712677
"and";217;0,00043049275875091554;0,001909002661705017
"getBestSegments";217;0,009220002293586731;0,0034340041875839233
"or";218;0,0004335033893585205;0,002003999352455139
"and";218;0,0004225003719329834;0,0015025007724761962
"getBestSegments";218;0,008953494429588317;0,0033964914083480834
"or";219;0,0004414975643157959;0,0016345047950744628
"and";219;0,00041999280452728274;0,001492498517036438
"getBestSegments";219;0,009441999197006225;0,0034695005416870116
"or";220;0,00043999552726745603;0,0016385018825531006
"and";220;0,00042049705982208255;0,0015295028686523437
"getBestSegments";220;0,00890548825263977;0,0034700024127960207
"or";221;0,00043800055980682375;0,0016724961996078492
"and";221;0,0004275017976760864;0,001536998152732849
"getBestSegments";221;0,010829998254776001;0,003157004714012146
"or";222;0,0004504984617233276;0,0016575026512145995
"and";222;0,00043199837207794187;0,0015465050935745239
"getBestSegments";222;0,010491532683372497;0,0036204785108566286
"or";223;0,000442003607749939;0,0016600006818771362
"and";223;0,00043149948120117186;0,0015505009889602661
"getBestSegments";223;0,010631999969482421;0,003169492483139038
"or";224;0,00044299423694610596;0,0016629999876022338
"and";224;0,00043399512767791745;0,001567000150680542
"getBestSegments";224;0,011069492697715759;0,0031200063228607176
"or";225;0,0004514968395233154;0,0016789919137954713
"and";225;0,00043350279331207277;0,0015639972686767578
"getBestSegments";225;0,01049151360988617;0,004022998809814453
"or";226;0,00045300066471099854;0,0016860055923461914
"and";226;0,0004350000619888306;0,0020495009422302245
"getBestSegments";226;0,010651984214782716;0,0036285078525543214
"or";227;0,0004459959268569946;0,002062500715255737
"and";227;0,000438997745513916;0,0015820074081420899
"getBestSegments";227;0,00999001145362854;0,0037029874324798584
"or";228;0,0004490011930465698;0,0020954936742782595
"and";228;0,00044000506401062014;0,0015789973735809326
"getBestSegments";228;0,009681987166404725;0,0035675060749053955
"or";229;0,000456005334854126;0,001700994372367859
"and";229;0,00044500172138214113;0,0016130012273788451
"getBestSegments";229;0,01012949764728546;0,003983511924743653
"or";230;0,0004584980010986328;0,0017200040817260743
"and";230;0,00043550014495849607;0,0016089981794357299
"getBestSegments";230;0,010299014449119568;0,0036054837703704836
"or";231;0,00045650243759155274;0,0017274922132492064
"and";231;0,0004495018720626831;0,0016199970245361329
"getBestSegments";231;0,010370508432388306;0,0032204967737197877
"or";232;0,00045600175857543943;0,002155996561050415
"and";232;0,00043950140476226805;0,0016085058450698853
"getBestSegments";232;0,010654014945030212;0,0032729828357696534
"or";233;0,00045598983764648436;0,002154502272605896
"and";233;0,00045649707317352295;0,002039000988006592
"getBestSegments";233;0,011112493872642517;0,0032795041799545286
"or";234;0,0004594987630844116;0,0017170000076293945
"and";234;0,0004519957304000854;0,0021704995632171632
"getBestSegments";234;0,00995499849319458;0,003982504010200501
"or";235;0,0004649972915649414;0,0017290031909942627
"and";235;0,000447503924369812;0,001634000539779663
"getBestSegments";235;0,009578007459640502;0,004013490080833435
"or";236;0,0004655015468597412;0,0017410051822662354
"and";236;0,0004569917917251587;0,001647517681121826
"getBestSegments";236;0,009519506096839905;0,004004989266395569
"or";237;0,00046150803565979;0,0017714941501617433
"and";237;0,00045200467109680176;0,00165699303150177
"getBestSegments";237;0,011018996834754944;0,00371149480342865
"or";238;0,00047749221324920653;0,00177700936794281
"and";238;0,0004639977216720581;0,002176995873451233
"getBestSegments";238;0,010992012619972229;0,00338248610496521
"or";239;0,0004694986343383789;0,002279503345489502
"and";239;0,0004595005512237549;0,0016815012693405151
"getBestSegments";239;0,010933010578155518;0,004301988482475281
"or";240;0,0004680019617080689;0,001789008378982544
"and";240;0,0004614919424057007;0,0016955059766769409
"getBestSegments";240;0,010800493359565734;0,0042750054597854616
"or";241;0,00046949565410614013;0,0018014991283416748
"and";241;0,00045749545097351074;0,0016815060377120973
"getBestSegments";241;0,010966030955314636;0,004380992650985718
"or";242;0,00048449754714965823;0,0018185049295425415
"and";242;0,0009250009059906006;0,0016864997148513794
"getBestSegments";242;0,011925495862960815;0,0034000122547149657
"or";243;0,00047149956226348876;0,0017999941110610962
"and";243;0,0004659980535507202;0,0016990047693252563
"getBestSegments";243;0,012186002731323243;0,0039039957523345947
"or";244;0,00047400057315826415;0,0018020004034042358
"and";244;0,0004534989595413208;0,0017015010118484498
"getBestSegments";244;0,010000490546226502;0,003416509032249451
"or";245;0,0004750001430511475;0,0018589985370635986
"and";245;0,0004644942283630371;0,0021050000190734864
"getBestSegments";245;0,010434004068374634;0,003400489091873169
"or";246;0,0006180018186569214;0,002077993154525757
"and";246;0,0006025022268295288;0,0019759976863861083
"getBestSegments";246;0,011706010103225709;0,004532994627952576
"or";247;0,0005469942092895508;0,001961507201194763
"and";247;0,0005260038375854492;0,00185599684715271
"getBestSegments";247;0,011733030080795287;0,004630472064018249
"or";248;0,000485001802444458;0,0018364953994750976
"and";248;0,0004715090990066528;0,0017234921455383302
"getBestSegments";248;0,01140347957611084;0,004019007086753845
"or";249;0,00048149704933166506;0,0018559980392456054
"and";249;0,00047500371932983397;0,001760993003845215
"getBestSegments";249;0,011527496576309203;0,0035030025243759154
"or";250;0,00047899901866912844;0,0018505001068115235
"and";250;0,0004909986257553101;0,001727001667022705
"getBestSegments";250;0,011351497769355774;0,004019503593444824
"or";251;0,0004915058612823487;0,0018689966201782227
"and";251;0,00047749936580657957;0,0017439979314804077
"getBestSegments";251;0,011428479552268982;0,0035215187072753906
"or";252;0,00049000084400177;0,0018714970350265502
"and";252;0,00047849774360656736;0,0017459994554519652
"getBestSegments";252;0,011815009117126464;0,003583987355232239
"or";253;0,0004875016212463379;0,0018749946355819701
"and";253;0,0004830038547515869;0,001745997667312622
"getBestSegments";253;0,010869510173797607;0,00350399911403656
"or";254;0,0004980021715164185;0,0023990023136138917
"and";254;0,0004884964227676392;0,0017639964818954468
"getBestSegments";254;0,010770488977432251;0,003492504954338074
"or";255;0,0005005007982254028;0,0018889909982681273
"and";255;0,0004815042018890381;0,001774001717567444
"getBestSegments";255;0,011433013677597047;0,0035579901933670043
"or";256;0,0005009990930557251;0,0019069993495941162
"and";256;0,0004815000295639038;0,0017844980955123901
"getBestSegments";256;0,011412511467933656;0,003512495160102844
"or";257;0,0004980021715164185;0,0018849998712539672
"and";257;0,00048099875450134276;0,0017659986019134522
"getBestSegments";257;0,01028101623058319;0,003480488657951355
"or";258;0,0004924976825714111;0,0024745005369186403
"and";258;0,0004815000295639038;0,0017405009269714355
